,video_id,publish_at,title,channel_id,description,category_id,view_count,trending,like_count,ratings_disabled,dislike_count,comment_count,comments_disabled
95,vbyxV4oMccg,2020-12-15T09:00:16Z,【蛙亭】コント「居酒屋」,UCsR0k3fmFvNQUoOyImbJIzw,"【岩倉美里】
◆Instagram
https://instagram.com/babybabybodybaby?igshid=m2o4qn8yapch

【中野周平】
◆Twitter
https://twitter.com/nakano_krkr?s=21
◆Instagram
https://www.instagram.com/nakano_krkr/?hl=ja
◆suzuri
https://suzuri.jp/n-krkr",24,110019,1,2034,False,56,200,False
96,_dXJK2acUos,2020-12-15T09:00:08Z,TVアニメ『魔女の旅々』　第12話予告,UCY5fcqgSrQItPAX_Z5Frmwg,"第12話「ありとあらゆるありふれた灰の魔女の物語」　（12.18 OA）

「あなたの願いを叶える国」と書かれた門を潜ったイレイナは、見知った城の中で眼鏡をかけたもうひとりの自分に出会う。そこには性格が異なる何人ものイレイナが存在した。イレイナの願いとはいったい何なのか？

◆放送情報
AT-X　　        毎週金曜 21：00〜
　[リピート放送]毎週(月) 13：00〜/毎週(水) 29：00〜
TOKYO MX　 毎週金曜 22：30〜
テレビ愛知　  毎週土曜 25：50～
KBS京都　　  毎週金曜 24：00～
サンテレビ　  毎週金曜 24：00～
BS11　        　毎週金曜 23：00～

ABEMAにて地上波先行・独占先行配信決定！
毎週金曜22：00～

※放送・配信日時は予告なく変更になる場合がございます。予めご了承下さい。

◆あらすじ
あるところに一人の旅人がいました。彼女の名はイレイナ。若くして魔法使いの最上位「魔女」となった才女です。
幼いころに読んだ旅の物語に憧れて、流されるように気ままな長い旅を続けています。
この広大な世界を自由に渡り歩き、わけのわからない可笑しな人や、誰かの美しい日常に触れながら、
彼女は旅人として、これといった目的もなく、色々な国や人との出逢いを繰り返します。そして同じ数だけのーー

「構わないでください。私、旅人なものですから。先を急がなければならないのです」
そんな魔女イレイナが紡ぐ、出逢いと別れの物語…。

◆STAFF
原作：白石定規（GAノベル／SBクリエイティブ刊）　
キャラクター原案：あずーる
監督：窪岡俊之
シリーズ構成・脚本：筆安一幸
キャラクターデザイン：小田武士
コンセプトデザイン：内尾和正
アニメーション制作：C2C

オープニングテーマ：「リテラチュア」／上田麗奈（ランティス）
エンディングテーマ：「灰色のサーガ」／ChouCho （ランティス）

◆CAST
イレイナ：本渡楓
フラン：花澤香菜
サヤ：黒沢ともよ
シーラ：日笠陽子

■原作ノベル情報
GAノベル「魔女の旅々」（SBクリエイティブ刊）
著者：白石定規 イラスト：あずーる
第1巻～第14巻まで好評発売中！

■コミック情報
「マンガUP！」（スクウェア・エニックス）にて絶賛連載中。
原作：白石定規 漫画：七緒一綺 キャラクター原案：あずーる
第1～2巻まで好評発売中！


Twitter:「魔女の旅々」公式 (@majotabi_PR)
公式サイト： https://majotabi.jp
(C)白石定規・SBクリエイティブ／魔女の旅々製作委員会",1,238669,1,8128,False,57,1132,False
97,50IpdVXGWzY,2020-12-15T13:50:17Z,【スーパールーキー】大学日本一、そして再びプロの舞台へ｜河村勇輝（東海大学1年）,UCqd3GbqBPPDBp152WVIyr8g,"▶チャンネル登録はこちら https://goo.gl/x8srV1

▶最新情報や撮影の裏側はツイッターで！
＜@CSPark_JP＞ https://twitter.com/CSPark_JP

▶CSParkのInstagramはこちら
https://www.instagram.com/cspark_jp/

#CSPark #大学バスケ",17,237915,1,1187,False,24,194,False
98,9oi9An_Gr1Q,2020-12-14T09:00:12Z,NGTV | GAME Vol. 4.5 - WORDWOLF/ワードウルフ,UCy5YRlHRDW3y-N5aIzABo9Q,"［NGTV | GAME Vol. 4.5 - WORDWOLF/ワードウルフ ］
JIN AKANISHI & TAKERU SATOH & TAKAYUKI YAMADA & ASAMI MIZUKAWA & ATSUSHI TAMURA & SHIORI FUJIWARA

「N/A」YouTube Channel
https://www.youtube.com/c/NAOfficialChannel
「JIN AKANISHI」YouTube Channel
https://www.youtube.com/user/JinAkanishiusa
「TAKERU SATOH」YouTube Channel
https://www.youtube.com/c/takerusatoh
「TAKAYUKI YAMADA」YouTube Channel
https://www.youtube.com/channel/UCsy3RSnpdXfVL73z9TfBa9Q/featured
「ロンブーチャンネル」YouTube Channel
https://www.youtube.com/channel/UCTx_XX35OFPYWxc1qQnXypQ


INSTAGRAM
JIN AKANISHI: https://www.instagram.com/jinstagram_official
TAKAYUKI YAMADA: https://www.instagram.com/takayukiyamadaphoto
ASAMI MIZUKAWA: https://www.instagram.com/mizukawa_asami/
ATSUSHI TAMURA: https://www.instagram.com/atsushilb/?hl=ja
SHIORI FUJIWARA: https://www.instagram.com/shiori_f83/?hl=ja

TWITTER
JIN AKANISHI: https://www.twitter.com/Jin_Akanishi
ASAMI MIZUKAWA: https://twitter.com/asami_staff
ATSUSHI TAMURA: https://twitter.com/atsushilonboo?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor
SHIORI FUJIWARA: https://mobile.twitter.com/fujiwarashiori

WEBSITE
N/A PROJECT: https://na-official-project.com
JIN AKANISHI: https://jinakanishi.com
TAKERU SATOH: http://www.satohtakeru.com

［INFO］
info@nogood.tv

#NOGOODTV #RyoJin #NA #JINAKANISHI  #TAKAYUKIYAMADA #TAKERUSATOH #ASAMIMIZUKAWA #ATSUSHITAMURA #SHIORIFUJIWARA #赤西仁 #山田孝之
#佐藤健 #水川あさみ #田村淳 #藤原史織 #ワードウルフ #WORDWOLF",22,278175,1,4699,False,109,156,False
99,O8Q3xMjuLsc,2020-12-14T09:53:37Z,カワグチジンって今何してるの？収入源は？ガチ本音車内トーク,UCzZ-KUDsYfv2oeAq5AjU6vw,"メンバーシップ👇
https://www.youtube.com/channel/UCzZ-KUDsYfv2oeAq5AjU6vw/join",20,476337,1,11753,False,855,998,False
100,HNh_-KDCtXY,2020-12-14T02:55:00Z,IZ ONE - Sequence + Panorama [Show! Music Core Ep 706],UCAqlxq4Bs9PjI86M9lM18TA,"Subscribe to KOCOWA and enjoy our exclusive Live Streaming feature!
Web ▶ ​https://bit.ly/2EQvAex
App ▶ ​https://kocowa.onelink.me/bhfW/f901fecf ⁠

#Show_Music_Core #IZONE

SUBSCRIBE TO KOCOWA’S YOUTUBE CHANNEL
Click the link to subscribe to our channel for the latest shows & updates:
https://www.youtube.com/channel/UCAqlxq4Bs9PjI86M9lM18TA 

START YOUR FREE TRIAL
https://www.kocowa.com/en_us/plan

FOLLOW US
Facebook ▶ https://www.facebook.com/kocowa/
Instagram ▶ https://www.instagram.com/kocowa.official
Twitter ▶ https://twitter.com/kocowa_official
Blog  “Korean Entertainment for Everyone” ▶ https://blog.kocowa.com/

About #KOCOWA:
KOCOWA is a global entertainment streaming service where people can discover, watch, and fall in love with Korean programming across the Americas. KOCOWA offers over 10,000 hours of exclusive dramas, reality, and k-pop shows direct from Korea and all with multi-language subtitles for international ‘Hallyu’ fans. New shows are uploaded daily and within 6 hours after the Korean linear broadcast.

KOCOWA is powered by  distributor of the top three Korean broadcasting companies (KBS, MBC, & SBS) and many other partners from Korea.",24,378140,1,15970,False,146,414,False
101,YTQV48V44Sw,2020-12-11T10:00:09Z,ラブカ？ feat Ado,UCln9P4Qm3-EAY4aiEPmRwEA,"柊キライ様の ラブカ？ を歌わせていただきました。

曲/柊キライ様 @Kirai_dark
https://twitter.com/Kirai_dark
本家様：https://youtu.be/1Esz9ONM9X8

ー

Vo：Ado
https://twitter.com/ado1024imokenp
（@ado1024imokenp）

Movie：りゅうせー 様
https://twitter.com/ryuuseee
（@ryuuseee）

オフボーカル：https://commons.nicovideo.jp/material/nc231347

配信：https://linkco.re/qyRZNu0e

ー

Lyric

暗い 暗い 深海 ヴェールに包まれるは ラ ラ ラ ラ ラ ラブか？
奪い 奪い 叶わぬ願いは打ち上げられ さ さ さ さっさと去るか？
届け 届け それでも光は潰え水面 その遥か ラブカ
クライ クライ 未開の想いは足らぬ 足らぬ 至らぬはラブか？

ラブカ ラララ ラブカ
ラブ なのか？

甘きラビュー ラビュー ラビューか？
それはバグ バグ バグか？
嘘と嘘で濁ったアイ アイニージュか？
腐る愛 愛 愛か？
咀嚼 吐き出し泣くか？
届かぬ距離で待っていたってしょうがない

白亜病 ラ ラ ラ ラ ラ ラブカ

暗い 暗い 深海 ヴェールに包まれるは ラ ラ ラ ラ ラ ラブか？
奪い 奪い 叶わぬ願いは打ち上げられ さ さ さ さっさと去るか？
届け 届け それでも光は潰え水面 その遥か ラブカ
クライ クライ 未開の想いは足らぬ 足らぬ 至らぬはラブか？

ラブカ ラララ ラブカ
ラブ なのか？

甘きラビュー ラビュー ラビューか？
それはバグ バグ バグか？
嘘と嘘で濁ったアイ アイニージュか？
腐る愛 愛 愛か？
咀嚼 吐き出し泣くか？
届かぬ距離で待っていたってしょうがない

甘きラビュー ラビュー ラビューか？
それはバグ バグ バグか？

腐るラビュー ラビュー ラビューは
既に地に落ち絶えた

届く距離で出会って嫌になるならやめな

白亜病 ラ ラ ラ ラ ラ ラブカ

ラ ラ ラ ラ ラ ラブカ

ラ ラ ラ ラ ラ ラブカ

__________________________________________________________________



お仕事、お問い合わせはこちらまで
info@cloud9pro.co.jp",10,1732923,1,90288,False,339,4684,False
102,Q9Gr_HLzdCQ,2020-12-14T18:50:05Z,俺が一体何をした,UC9JqSO9LR3V6ljBXHv4E7qg,"身に覚えがない

Twitter
@ko1529  https://twitter.com/ko1529

note
https://note.com/ko1529

2ndチャンネル
https://www.youtube.com/user/kouichiT...

ED曲『meme』
配信　https://linkco.re/QFgGm55T
おだじんさん@odasoul2015 https://twitter.com/odasoul2015

グッズ
https://muuu.com/users/84c262e4340c673b

お問い合わせ
https://www.uuum.co.jp/inquiry_promotion",23,249787,1,16329,False,130,1104,False
103,mKHfdu9VIJU,2020-12-14T11:00:12Z,【大食い】男3人なら秒でペヤングペタマックス食べ切れるでしょ！！！,UCn_cpHcrXjG_XnH9N3fO6qA,"タケヤキ翔さん
https://www.youtube.com/channel/UCEA8Umn4azMfY2-qic1lCOA

スカイピースのチャンネル登録よろしくお願いします！
https://www.youtube.com/channel/UC8_wmm5DX9mb4jrLiw8ZYzw

お仕事のご依頼はこちらからになります！
https://docs.google.com/forms/d/16FlfsmdfXsnzgr9FKTC-whhsdQkW2KC5Rqvlt-EOdG8/viewform?edit_requested=true

- スカイピース -
■ Twitter ⇒ https://twitter.com/skypeace_teojin
■ 連絡先 ⇒ inaka72kuu@yahoo.co.jp
■ YouTubeサブ ⇒ https://www.youtube.com/channel/UCn_cpHcrXjG_XnH9N3fO6qA/videos

- テオくん -
■ Twitter ⇒ https://twitter.com/teokun711
■ Instagram ⇒ https://www.instagram.com/teokun.711/
■ YouTube ⇒ https://www.youtube.com/channel/UCj6_0tBpVpmyYSGu6f-uKqw

- ☆イニ☆(じん) -
■ Twitter ⇒ https://twitter.com/JINJIN1027
■ Instagram ⇒ https://www.instagram.com/jinjin10272/
■ YouTube ⇒ https://www.youtube.com/channel/UC5VZjrV5x9J9mTyGODzu0dQ

- 提供BGM -
STUDIO PUPPY
■ Twitter ⇒ https://twitter.com/i_k_p

もやしさらだ
■ Twitter ⇒ https://twitter.com/moyasisarada
■ YouTube ⇒ https://www.youtube.com/watch?v=6F2kbuou8O8&feature=youtu.be",22,552391,1,10791,False,574,732,False
104,MckHkhpS-60,2020-12-15T09:00:05Z,【激カワ２ショットトーク】せんちゃんにお友達ができました,UC642pLj4GXSj-0Ybdx3ytmA,"フジワランドさんとのコラボ動画はこちら
https://youtu.be/3OYoQeLZmVc

ライセンス藤原さんのチャンネル「フジワランド」はこちら
https://www.youtube.com/channel/UCKk91HVBddCnnzEAMLgV0Fw

※緊急事態宣言解除後の撮影につきまして
検温・手指の消毒の義務化や換気の徹底など感染拡大の防止対策に取り組んだ上で撮影を行なっております。

吉本興業所属のキングコング梶原が、新米Youtuberカジサックとなって色んなことを学ぶチャンネルです。毎週火曜、木曜、土曜、日曜の18時を目安に動画をアップしています。
※他の曜日もアップされる可能性もあります。

★復活したTwitterアカウントはこちら！
https://twitter.com/kajisac_onashas

カジサック公式アプリ「カジサックの楽屋」のインストールはこちらから！
▼iOS
https://apps.apple.com/app/id1473420400
▼Android
https://play.google.com/store/apps/details?id=com.c_rayon.kajisac

★カジサックのLINEスタンプはこちら
https://line.me/S/sticker/7343752

★カジサック&ヨメサックのinstagramはこちら
https://www.instagram.com/kajisac_yomesac/

★ちょっとでも面白かったらぜひチャンネル登録をお願いします！
→  http://www.youtube.com/channel/UC642pLj4GXSj-0Ybdx3ytmA?sub_confirmation=1

サブチャンネル（「カジサック の小部屋」）はこちら
→ http://www.youtube.com/channel/UCdEpbrlHoqnUGMRy2LICtRw?sub_confirmation=1
カジサックのゲーム部屋はこちら
→https://www.youtube.com/channel/UCaweVLFU1fA7C3HQwmQNLDA

TikTok ：@カジサック【YouTuber】

カジサックの冠番組『カジサックのじゃないと！』HPはこちら
http://www.kkt.jp/program/janight/
番組公式Twitterはこちら
https://twitter.com/k_janight
TVerとhuluでも見逃し配信中！
Tver：https://tver.jp/feature/f0048217
hulu：https://www.hulu.jp/kajisac-no-ja-night

#カジサック #KAJISAC #吉本自宅劇場 #カジサックの部屋 #KAJISACROOM #OmO #吉本興業

ーーーー
カジサック の人気動画５選

１。　Nonstyleの石田さんと語りました
　　　https://www.youtube.com/watch?v=wDgh3nc4Yds

２。　丸一日ママになってみました
　　　https://www.youtube.com/watch?v=rxddtDfnIB0

３。　同期の南海キャンディーズ山ちゃんとガチンコトーク
　　　https://www.youtube.com/watch?v=M2G6gkWDsqU

４。　【大事故】タメ口ドッキリを仕掛けたらココリコ遠藤さんにガチでキレられました
https://www.youtube.com/watch?v=IY3BpJ-H1wY",24,689176,1,14958,False,395,1384,False
105,YVjD1g-T1_A,2020-12-13T09:34:41Z,丸山城志郎 対 阿部一二三｜東京2020オリンピック柔道男子66kg級日本代表内定選手決定戦,UCWdEublMqqCIicyy8fiqEyA,"【テレビ東京系列 12月13日（日）16:00～17:15 生中継】テレビ東京スポーツでもライブ配信
柔道史上初！ワンマッチでの五輪代表決定戦 丸山城志郎vs阿部一二三！男子66kg級世界王者同士が争うたった一つの五輪代表枠！人生を懸けた世紀の一騎打ちを完全生中継！

＜出演者＞
【MC】
小泉孝太郎
竹﨑由佳（テレビ東京アナウンサー）
【解説】
小野卓志（元柔道日本代表）
【実況】
島田弘久（テレビ東京アナウンサー）
【配信】
あいすけ
ドンマイ川端
中川聡（テレビ東京アナウンサー）

【東京2020オリンピック柔道男子66kg級日本代表内定選手決定戦】
テレビ東京系列 12月13日（日）16:00～17:15 生中継

放送：テレビ東京系列（テレビ北海道 テレビ愛知 テレビ大阪 テレビせとうち TVQ九州放送）にて生中継（午後4時～5時15分）
配信：インターネット上でライブ配信を実施予定
会場：講道館新館7階「大道場」（〒112-0003東京都文京区春日1丁目16-30）
※新型コロナウイルス感染拡大防止のため、無観客試合にて開催

出場選手：男子66kg級
白　丸山城志郎 選手（ミキハウス）
青　阿部一二三 選手（パーク24）

備考：本試合直後に強化委員会の確認をもって東京2020オリンピック柔道男子66kg級日本代表選手を内定、発表する


＜Tokyo 2020 Olympic＞
Japan Men's Judo -66kg Qualification Match
Joshiro Maruyama vs Hifumi Abe

▶LIVE STREAM available for oversea viewers on 
December 13(Sun) JST16:20-
at ＜TV TOKYO Sports Official YouTube Channel＞
https://youtu.be/YVjD1g-T1_A


【TV TOKYO】December 13th 16:20～ LIVE BROADCAST on TV TOKYO SPORTS YouTube Channel
First time ever in Japanese Judo history.
Joshiro Maruyama and Hifume Abe will fight face-to-face in a decisive match to qualify for the single spot in the Tokyo 2020 Olympic games!
Don't miss the LIVE BROADCAST of this career-defining match of the century between the two world champions!

＜Cast＞
【MC】
Kotaro Koizumi
Yuka Takezaki (TV TOKYO Announcer)
【Commentator】
Takashi Ono (Former Judo Japanese National Team Member)
【Reporter】
Hirohisa Shimada (TV TOKYO Announcer)
【Streaming】
Aisuke
Donmai Kawabata
Satoshi Nakagawa (TV TOKYO Announcer)

【Tokyo 2020 Olympic Games: Japan Men's Judo -66kg Qualification Match】
Broadcast: LIVE on TV TOKYO and it's affiliated channels (TV Hokkaido, TV Aichi, TV Osaka, TV Setouchi, TVQ Kyushu)
Stream: LIVE streaming scheduled on the internet
Venue: Kodokan 7F ""Main Dojo"" (1-16-30 Kasuga, Bunkyo-ku, Tokyo 112-0003, Japan)
*Held behind closed doors to prevent the spread of COVID-19

Judoka:
White: Joshiro Maruyama (Mikihouse)
Blue: Hifumi Abe (Park 24)

Remarks: The qualifier of the Tokyo 2020 Olymic Games will be decided and announced right after the match, upon receiving confirmation from the strengthening committee



#柔道 #丸山城志郎 #阿部一二三 #JUDO #MaruyamaJoshiro #AbeHifumi #テレビ東京",17,1391068,1,7475,False,441,499,False
106,uy88P8LkYdY,2020-12-14T07:15:48Z,芦澤竜誠 一夜明け記者会見/2020年12月13日 K-1両国,UCW2pBx8MXfDCcwUfjLHMIFA,12月14日（月）都内にて「K-1 WORLD GP 2020 JAPAN ～K-1冬の大一番～」両国国技館会の一夜明け会見が行われ、第8試合で島野浩太朗にKO勝利した芦澤竜誠が試合を振り返った。,17,258552,1,2323,False,227,932,False
107,NtCRUTUcluI,2020-12-13T09:00:05Z,【超絶神回】4人で今まで言えなかった本音をぶつけ合います〜サックし・NON STYLE石田・中田YouTube大学〜,UC642pLj4GXSj-0Ybdx3ytmA,"前編はこちら
https://youtu.be/Y8-HmJTd-p4

堤下食堂さんとのコラボ動画はこちら
前編：https://youtu.be/rFtBvP02ELg
後編：https://youtu.be/zswYXdTTlIc

◆インパルス堤下さんの堤下食堂はこちら
https://www.youtube.com/channel/UCqyr-pk7f8TsgfRyKFyZCJw
◆NONSTYLE石田さんのあきらお兄さんのぱいーんチャンネルはこちら
https://www.youtube.com/channel/UCzYVFoLYzQbSfELc6kOUXbQ
◆オリエンタルラジオ中田さんの中田敦彦のYouTube大学はこちら
https://www.youtube.com/channel/UCFo4kqllbcQ4nV83WCyraiw

※緊急事態宣言解除後の撮影につきまして
検温・手指の消毒の義務化や換気の徹底など感染拡大の防止対策に取り組んだ上で撮影を行なっております。

吉本興業所属のキングコング梶原が、新米Youtuberカジサックとなって色んなことを学ぶチャンネルです。毎週火曜、木曜、土曜、日曜の18時を目安に動画をアップしています。
※他の曜日もアップされる可能性もあります。

★復活したTwitterアカウントはこちら！
https://twitter.com/kajisac_onashas

カジサック公式アプリ「カジサックの楽屋」のインストールはこちらから！
▼iOS
https://apps.apple.com/app/id1473420400
▼Android
https://play.google.com/store/apps/details?id=com.c_rayon.kajisac

★カジサックのLINEスタンプはこちら
https://line.me/S/sticker/7343752

★カジサック&ヨメサックのinstagramはこちら
https://www.instagram.com/kajisac_yomesac/

★ちょっとでも面白かったらぜひチャンネル登録をお願いします！
→  http://www.youtube.com/channel/UC642pLj4GXSj-0Ybdx3ytmA?sub_confirmation=1

サブチャンネル（「カジサック の小部屋」）はこちら
→ http://www.youtube.com/channel/UCdEpbrlHoqnUGMRy2LICtRw?sub_confirmation=1
カジサックのゲーム部屋はこちら
→https://www.youtube.com/channel/UCaweVLFU1fA7C3HQwmQNLDA

TikTok ：@カジサック【YouTuber】

カジサックの冠番組『カジサックのじゃないと！』HPはこちら
http://www.kkt.jp/program/janight/
番組公式Twitterはこちら
https://twitter.com/k_janight
TVerとhuluでも見逃し配信中！
Tver：https://tver.jp/feature/f0048217
hulu：https://www.hulu.jp/kajisac-no-ja-night

#カジサック #KAJISAC #吉本自宅劇場 #カジサックの部屋 #KAJISACROOM #OmO #吉本興業

ーーーー
カジサック の人気動画５選

１。　Nonstyleの石田さんと語りました
　　　https://www.youtube.com/watch?v=wDgh3nc4Yds

２。　丸一日ママになってみました
　　　https://www.youtube.com/watch?v=rxddtDfnIB0

３。　同期の南海キャンディーズ山ちゃんとガチンコトーク
　　　https://www.youtube.com/watch?v=M2G6gkWDsqU

４。　【大事故】タメ口ドッキリを仕掛けたらココリコ遠藤さんにガチでキレられました
https://www.youtube.com/watch?v=IY3BpJ-H1wY",24,1428629,1,33130,False,810,4205,False
108,mjnfKsUjckA,2020-12-14T13:16:02Z,オレの家が知らない家族の家になってるドッキリwwwwwww,UCgMPP6RRjktV7krOfyUewqw,"☆おすすめ動画☆
・【弁償】大家さんの1億円超えのダイヤモンドを壊してしまいました。【ドッキリ】
　https://youtu.be/xQvQE9_MgKE
・家の中が全部パイプ椅子になってるドッキリ
　https://youtu.be/mUyeNNX2pGQ

【MV】YouTuberあるあるソング／はじめしゃちょー
https://youtu.be/bfWqN2BpsN8


チャンネル登録よろしくおねがいします !
My name is Hajime! 

ファンサイトが出来ました！！！
▽「はじメーノ」：https://goo.gl/8XTb5t

はじめしゃちょーの畑：https://www.youtube.com/channel/UClKeJXipXwX7_ZGxOBnMQyw

はじめしゃちょー2（ゲーム実況など）：https://www.youtube.com/user/hajimexgame

twitter: https://twitter.com/hajimesyacho

Instagram: https://www.instagram.com/hajimesyachodesu/?hl=en

遊戯王用Twitter:https://twitter.com/duelhajime

755:http://7gogo.jp/lp/ztf2d8Wmk2AWkVIvojdMdG==

LINEスタンプはこちら！
はじめしゃちょー
https://store.line.me/stickershop/product/1072663/ja

はじめしゃちょー2
https://store.line.me/stickershop/product/1169745/ja

・動画内における素材提供 
＿人人人人＿
＞　PIXTA　＜
￣Y^Y^Y￣

------------------------------------------------------------------------------ 
楽曲提供：Production Music by http://www.epidemicsound.com 
                    フリーBGM DOVA-SYNDROME by http://dova-s.jp/
------------------------------------------------------------------------------",24,1558328,1,45798,False,604,3719,False
109,4UOCa40EiIE,2020-12-14T09:00:04Z,U-KNOW 유노윤호 Hip-Hop Choreography | Momma I Hit A Lick (2 Chainz Ft. Kendrick Lamar),UC6dXhxQtzjlEGauwEGtLuSw,"유노윤호의 새로운 도전
U-KNOW's new challenge

Performer : U-KNOW X Kasper X goodJS
Choreography : Kasper 
Director : jae shim

@TAPAHA The DANCE Space

U-KNOW Official
http://u-know.smtown.com
http://www.youtube.com/tvxq
http://www.facebook.com/tvxq
http://www.instagram.com/tvxq.official
http://twitter.com/TVXQ

#U_KNOW #유노윤호 #HipHop #Choreography #Dance #TAPAHA #Kasper #goodJS",10,184830,1,14472,False,119,1427,False
110,hVSscrjy1R4,2020-12-14T09:45:35Z,西麻布の高級お寿司屋さんで3時のヒロイン福田さんに新ビジネスを提案する港区家賃3万7千円男,UCw8JOTMz9DDIhW2qkxF893g,"撮影協力：いっき さん
HP→https://ikki-nishiazabu.jimdofree.com
Instagram→https://www.instagram.com/ikkinishiazabu/

【3時のヒロイン福田さん】
▼YouTubeチャンネル「3時のマキ」
https://www.youtube.com/channel/UCm3pUPDBdSsn_JKHaNzSeIA
▼YouTubeチャンネル「3時のヒロイン公式チャンネル」
https://www.youtube.com/channel/UCCxFFwpXp8e1ZDUDtIk_XvQ
▼福田さんのTwitter
https://twitter.com/fukudamaki
▼福田さんのInstagram
https://www.instagram.com/fukuda_maki_3ji/

【岡田康太トークライブ】
「岡田康太のトーキング・ルーティンvol.1 〜supported by Fans'」
▼日程：1月13日（水）
▼会場：渋谷区文化総合センター大和田  伝承ホール
▼チケット購入はコチラから！
https://t.livepocket.jp/e/uojy_
▼岡田康太×渋谷ホテルコラボも予約受付中！
https://travel.willer.co.jp/st/3/ja/pc/tour/package/?mcid=44019

【岡田康太ファンクラブできました】
▼「岡田とシェアハウス」ご入会はこちら
https://www.fansnet.jp/okadakota21
▼岡田康太へのお仕事のご依頼等
https://cloudcasting.jp/profile/NDk1MDkbf78

-----
▽密着されている人：岡田
Twitter：https://twitter.com/morumokoko
Instagram：https://www.instagram.com/kotaokada0901/

▽密着している人：佐野
Twitter：https://twitter.com/sano27sei
Instagram：https://www.instagram.com/kosei_baystars/

#3時のヒロイン #福田麻貴 #西麻布",24,166818,1,2586,False,47,392,False
111,IW2t52ps27s,2020-12-13T13:57:19Z,【カミングアウト】ママにVtuberやってるって言う！ぺこ！【ホロライブ/兎田ぺこら】,UC1DCedRgGHBdm81E1llLhOQ,"100万人も行きました！

⋈ －－－－－－－－－－－－－－－－－－－－－⋈

🍀ぺこらとのお約束🍀

1.待機所でお喋りしない
2.喧嘩をしない（不快なコメントがあっても触れないでスルー頼むぺこ！）
3.伝書鳩は迷惑になるのでしない
（他の放送で「○○ぺこ」「ぺこらちゃんが○○してるよ」はやめようね！)

約束を守れない人がいても注意などはせずにお願いしますぺこ！
(ぺこらや運営さんがNG等しておきます)
みんなに楽しんでほしいのでよろぺこちゃんです🐰💙

⋈ ---------------------------------------------------------------------------- ⋈

KonPeko~, I'm Usada Pekora Nice to meet u!
Welcome to Pekora channel!
I'm a cute rabbit♡
Thank you for Watching :)
Be friendly with me!

💓🌎To help everyone enjoy the stream more, please follow these rules🌎💓

1.Do not conversation to other users in the waiting room to avoid trouble
2.Be nice to other viewers. 
3.If you see spam or trolling, don’t respond. Just block, report, and ignore.
4.Talk about the stream, but please don’t have personal conversations.

⋈ －－－－－－－－－－－－－－－－－－－－－⋈

▷メンバーシップはじめました！！

【特典】
■専用スタンプの追加！名前の横にメンバーバッチも付くぺこ！
■月に1回コミュニティに壁紙やイラストの追加があるYO！
■メンバー限定での生放送も随時あるぺこ！

登録はコチラ➡https://www.youtube.com/channel/UC1DCedRgGHBdm81E1llLhOQ/join

⋈ －－－－－－－－－－－－－－－－－－－－－⋈

🥕兎田ぺこら オリジナルグッズ＆ボイスの情報ぺこ！！

『兎田ぺこら 活動一周年記念ボイス🎉』
https://hololive.booth.pm/items/2220346

『オリジナルぺこらTシャツ🥕』⬇
https://hololive.booth.pm/items/2097805

『NO!ぺこ虐Tシャツ🥕』⬇
白 https://hololive.booth.pm/items/2098055
黒 https://hololive.booth.pm/items/2098093

『2019年ぺこら誕生日記念ボイス🍰』
➡https://hololive.booth.pm/items/1770801

感想は #ぺこら聞いたぺこ  にYOROPEKO!!

【pekora fans】
➡https://geekjack.net/usada_pekora

⋈ －－－－－－－－－－－－－－－－－－－－－⋈

🥕Twitter🥕
https://twitter.com/usadapekora

🥕youtube🥕
https://www.youtube.com/channel/UC1DCedRgGHBdm81E1llLhOQ

🥕ハッシュタグ🥕
イラスト：#ぺこらーと
生放送関連：#ぺこらいぶ
ファンネーム：#野うさぎ同盟

⋈ －－－－－－－－－－－－－－－－－－－－－⋈

🥕ぺこらへのお手紙やプレゼント はこちら

〒173-0003
東京都板橋区加賀1丁目6番1号
ネットデポ新板橋
カバー株式会社 ホロライブ プレゼント係分
兎田ぺこら宛まで

∇（プレゼントするときのお約束）∇
※ https://hololive.tv/contact 

⋈ －－－－－－－－－－－－－－－－－－－－－⋈

お借りしてるカラオケ音源
カラオケ歌っちゃ王　http://bit.ly/2EVjf9p 

使用BGM
□DOVA-SYNDROME
　HP：https://dova-s.jp",24,1191215,1,81564,False,935,3298,False
